timestamp,hour,minute,weekday,is_weekend,day_index,PIR_living,sim_label
2025-01-01 03:49:00,3,49,2,0,0,0,0
2025-01-01 03:50:00,3,50,2,0,0,0,0
2025-01-01 03:51:00,3,51,2,0,0,0,0
2025-01-01 03:52:00,3,52,2,0,0,0,0
2025-01-01 03:53:00,3,53,2,0,0,0,0
2025-01-01 03:54:00,3,54,2,0,0,0,0
2025-01-01 03:55:00,3,55,2,0,0,0,0
2025-01-01 03:56:00,3,56,2,0,0,0,0
2025-01-01 03:57:00,3,57,2,0,0,0,0
2025-01-01 03:58:00,3,58,2,0,0,0,0
2025-01-01 03:59:00,3,59,2,0,0,0,0
2025-01-01 04:00:00,4,0,2,0,0,0,0
2025-01-01 04:01:00,4,1,2,0,0,0,0
2025-01-01 04:02:00,4,2,2,0,0,0,0
2025-01-01 04:03:00,4,3,2,0,0,0,0
2025-01-01 04:04:00,4,4,2,0,0,0,0
2025-01-01 04:05:00,4,5,2,0,0,0,0
2025-01-01 04:06:00,4,6,2,0,0,0,0
2025-01-01 04:07:00,4,7,2,0,0,0,0
2025-01-01 04:08:00,4,8,2,0,0,0,0
2025-01-01 04:09:00,4,9,2,0,0,0,0
2025-01-01 04:10:00,4,10,2,0,0,0,0
2025-01-01 04:11:00,4,11,2,0,0,0,0
2025-01-01 04:12:00,4,12,2,0,0,0,0
2025-01-01 04:13:00,4,13,2,0,0,0,0
2025-01-01 04:14:00,4,14,2,0,0,0,0
2025-01-01 04:15:00,4,15,2,0,0,0,0
2025-01-01 04:16:00,4,16,2,0,0,0,0
2025-01-01 04:17:00,4,17,2,0,0,0,0
2025-01-01 04:18:00,4,18,2,0,0,0,0
2025-01-01 04:19:00,4,19,2,0,0,0,0
2025-01-01 04:20:00,4,20,2,0,0,0,0
2025-01-01 04:21:00,4,21,2,0,0,0,0
2025-01-01 04:22:00,4,22,2,0,0,0,0
2025-01-01 04:23:00,4,23,2,0,0,0,0
2025-01-01 04:24:00,4,24,2,0,0,0,0
2025-01-01 04:25:00,4,25,2,0,0,0,0
2025-01-01 04:26:00,4,26,2,0,0,0,0
2025-01-01 04:27:00,4,27,2,0,0,0,0
2025-01-01 04:28:00,4,28,2,0,0,0,0
2025-01-01 04:29:00,4,29,2,0,0,0,0
2025-01-01 04:30:00,4,30,2,0,0,0,0
2025-01-01 04:31:00,4,31,2,0,0,0,0
2025-01-01 04:32:00,4,32,2,0,0,0,0
2025-01-01 04:33:00,4,33,2,0,0,0,0
2025-01-01 04:34:00,4,34,2,0,0,0,0
2025-01-01 04:35:00,4,35,2,0,0,0,0
2025-01-01 04:36:00,4,36,2,0,0,0,0
2025-01-01 04:37:00,4,37,2,0,0,0,0
2025-01-01 04:38:00,4,38,2,0,0,0,0
2025-01-01 04:39:00,4,39,2,0,0,0,0
2025-01-01 04:40:00,4,40,2,0,0,0,0
2025-01-01 04:41:00,4,41,2,0,0,0,0
2025-01-01 04:42:00,4,42,2,0,0,0,0
2025-01-01 04:43:00,4,43,2,0,0,0,0
2025-01-01 04:44:00,4,44,2,0,0,0,0
2025-01-01 04:45:00,4,45,2,0,0,0,0
2025-01-01 04:46:00,4,46,2,0,0,0,0
2025-01-01 04:47:00,4,47,2,0,0,0,0
2025-01-01 04:48:00,4,48,2,0,0,0,0
2025-01-01 04:49:00,4,49,2,0,0,0,0
2025-01-01 04:50:00,4,50,2,0,0,0,0
2025-01-01 04:51:00,4,51,2,0,0,0,0
2025-01-01 04:52:00,4,52,2,0,0,0,0
2025-01-01 04:53:00,4,53,2,0,0,0,0
2025-01-01 04:54:00,4,54,2,0,0,0,0
2025-01-01 04:55:00,4,55,2,0,0,0,0
2025-01-01 04:56:00,4,56,2,0,0,0,0
2025-01-01 04:57:00,4,57,2,0,0,0,0
2025-01-01 04:58:00,4,58,2,0,0,0,0
2025-01-01 04:59:00,4,59,2,0,0,0,0
2025-01-01 05:00:00,5,0,2,0,0,0,0
2025-01-01 05:01:00,5,1,2,0,0,0,0
2025-01-01 05:02:00,5,2,2,0,0,0,0
2025-01-01 05:03:00,5,3,2,0,0,0,0
2025-01-01 05:04:00,5,4,2,0,0,0,0
2025-01-01 05:05:00,5,5,2,0,0,0,0
2025-01-01 05:06:00,5,6,2,0,0,0,0
2025-01-01 05:07:00,5,7,2,0,0,0,0
2025-01-01 05:08:00,5,8,2,0,0,0,0
2025-01-01 05:09:00,5,9,2,0,0,0,0
2025-01-01 05:10:00,5,10,2,0,0,0,0
2025-01-01 05:11:00,5,11,2,0,0,0,0
2025-01-01 05:12:00,5,12,2,0,0,0,0
2025-01-01 05:13:00,5,13,2,0,0,0,0
2025-01-01 05:14:00,5,14,2,0,0,0,0
2025-01-01 05:15:00,5,15,2,0,0,0,0
2025-01-01 05:16:00,5,16,2,0,0,0,0
2025-01-01 05:17:00,5,17,2,0,0,0,0
2025-01-01 05:18:00,5,18,2,0,0,0,0
2025-01-01 05:19:00,5,19,2,0,0,0,0
2025-01-01 05:20:00,5,20,2,0,0,0,0
2025-01-01 05:21:00,5,21,2,0,0,0,0
2025-01-01 05:22:00,5,22,2,0,0,0,0
2025-01-01 05:23:00,5,23,2,0,0,0,0
2025-01-01 05:24:00,5,24,2,0,0,0,0
2025-01-01 05:25:00,5,25,2,0,0,0,0
2025-01-01 05:26:00,5,26,2,0,0,0,0
2025-01-01 05:27:00,5,27,2,0,0,0,0
2025-01-01 05:28:00,5,28,2,0,0,0,0
2025-01-01 05:29:00,5,29,2,0,0,0,0
2025-01-01 05:30:00,5,30,2,0,0,0,0
2025-01-01 05:31:00,5,31,2,0,0,0,0
2025-01-01 05:32:00,5,32,2,0,0,0,0
2025-01-01 05:33:00,5,33,2,0,0,0,0
2025-01-01 05:34:00,5,34,2,0,0,0,0
2025-01-01 05:35:00,5,35,2,0,0,0,0
2025-01-01 05:36:00,5,36,2,0,0,0,0
2025-01-01 05:37:00,5,37,2,0,0,0,0
2025-01-01 05:38:00,5,38,2,0,0,0,0
2025-01-01 05:39:00,5,39,2,0,0,0,0
2025-01-01 05:40:00,5,40,2,0,0,0,0
2025-01-01 05:41:00,5,41,2,0,0,0,0
2025-01-01 05:42:00,5,42,2,0,0,0,0
2025-01-01 05:43:00,5,43,2,0,0,0,0
2025-01-01 05:44:00,5,44,2,0,0,0,0
2025-01-01 05:45:00,5,45,2,0,0,0,0
2025-01-01 05:46:00,5,46,2,0,0,0,0
2025-01-01 05:47:00,5,47,2,0,0,0,0
2025-01-01 05:48:00,5,48,2,0,0,0,0
2025-01-01 05:49:00,5,49,2,0,0,0,0
2025-01-01 05:50:00,5,50,2,0,0,0,0
2025-01-01 05:51:00,5,51,2,0,0,0,0
2025-01-01 05:52:00,5,52,2,0,0,0,0
2025-01-01 05:53:00,5,53,2,0,0,0,0
2025-01-01 05:54:00,5,54,2,0,0,0,0
2025-01-01 05:55:00,5,55,2,0,0,0,0
2025-01-01 05:56:00,5,56,2,0,0,0,0
2025-01-01 05:57:00,5,57,2,0,0,0,0
2025-01-01 05:58:00,5,58,2,0,0,0,0
2025-01-01 05:59:00,5,59,2,0,0,0,0
2025-01-01 06:00:00,6,0,2,0,0,0,0
2025-01-01 06:01:00,6,1,2,0,0,0,0
2025-01-01 06:02:00,6,2,2,0,0,0,0
2025-01-01 06:03:00,6,3,2,0,0,0,0
2025-01-01 06:04:00,6,4,2,0,0,0,0
2025-01-01 06:05:00,6,5,2,0,0,0,0
2025-01-01 06:06:00,6,6,2,0,0,0,0
2025-01-01 06:07:00,6,7,2,0,0,0,0
2025-01-01 06:08:00,6,8,2,0,0,1,0
2025-01-01 06:09:00,6,9,2,0,0,1,0
2025-01-01 06:10:00,6,10,2,0,0,1,0
2025-01-01 06:11:00,6,11,2,0,0,1,0
2025-01-01 06:12:00,6,12,2,0,0,1,0
2025-01-01 06:13:00,6,13,2,0,0,0,0
2025-01-01 06:14:00,6,14,2,0,0,1,0
2025-01-01 06:15:00,6,15,2,0,0,0,0
2025-01-01 06:16:00,6,16,2,0,0,0,0
2025-01-01 06:17:00,6,17,2,0,0,1,0
2025-01-01 06:18:00,6,18,2,0,0,0,0
2025-01-01 06:19:00,6,19,2,0,0,1,0
2025-01-01 06:20:00,6,20,2,0,0,1,0
2025-01-01 06:21:00,6,21,2,0,0,0,0
2025-01-01 06:22:00,6,22,2,0,0,0,0
2025-01-01 06:23:00,6,23,2,0,0,0,0
2025-01-01 06:24:00,6,24,2,0,0,0,0
2025-01-01 06:25:00,6,25,2,0,0,0,0
2025-01-01 06:26:00,6,26,2,0,0,1,0
2025-01-01 06:27:00,6,27,2,0,0,1,0
2025-01-01 06:28:00,6,28,2,0,0,0,0
2025-01-01 06:29:00,6,29,2,0,0,0,0
2025-01-01 06:30:00,6,30,2,0,0,0,0
2025-01-01 06:31:00,6,31,2,0,0,0,0
2025-01-01 06:32:00,6,32,2,0,0,0,0
2025-01-01 06:33:00,6,33,2,0,0,0,0
2025-01-01 06:34:00,6,34,2,0,0,0,0
2025-01-01 06:35:00,6,35,2,0,0,0,0
2025-01-01 06:36:00,6,36,2,0,0,0,0
2025-01-01 06:37:00,6,37,2,0,0,0,0
2025-01-01 06:38:00,6,38,2,0,0,0,0
2025-01-01 06:39:00,6,39,2,0,0,0,0
2025-01-01 06:40:00,6,40,2,0,0,1,0
2025-01-01 06:41:00,6,41,2,0,0,0,0
2025-01-01 06:42:00,6,42,2,0,0,0,0
2025-01-01 06:43:00,6,43,2,0,0,0,0
2025-01-01 06:44:00,6,44,2,0,0,0,0
2025-01-01 06:45:00,6,45,2,0,0,0,0
2025-01-01 06:46:00,6,46,2,0,0,0,0
2025-01-01 06:47:00,6,47,2,0,0,1,0
2025-01-01 06:48:00,6,48,2,0,0,0,0
2025-01-01 06:49:00,6,49,2,0,0,1,0
2025-01-01 06:50:00,6,50,2,0,0,0,0
2025-01-01 06:51:00,6,51,2,0,0,0,0
2025-01-01 06:52:00,6,52,2,0,0,0,0
2025-01-01 06:53:00,6,53,2,0,0,0,0
2025-01-01 06:54:00,6,54,2,0,0,0,0
2025-01-01 06:55:00,6,55,2,0,0,0,0
2025-01-01 06:56:00,6,56,2,0,0,1,0
2025-01-01 06:57:00,6,57,2,0,0,0,0
2025-01-01 06:58:00,6,58,2,0,0,0,0
2025-01-01 06:59:00,6,59,2,0,0,0,0
2025-01-01 07:00:00,7,0,2,0,0,0,0
2025-01-01 07:01:00,7,1,2,0,0,0,0
2025-01-01 07:02:00,7,2,2,0,0,1,0
2025-01-01 07:03:00,7,3,2,0,0,0,0
2025-01-01 07:04:00,7,4,2,0,0,1,0
2025-01-01 07:05:00,7,5,2,0,0,0,0
2025-01-01 07:06:00,7,6,2,0,0,0,0
2025-01-01 07:07:00,7,7,2,0,0,0,0
2025-01-01 07:08:00,7,8,2,0,0,0,0
2025-01-01 07:09:00,7,9,2,0,0,1,0
2025-01-01 07:10:00,7,10,2,0,0,1,0
2025-01-01 07:11:00,7,11,2,0,0,0,0
2025-01-01 07:12:00,7,12,2,0,0,0,0
2025-01-01 07:13:00,7,13,2,0,0,1,0
2025-01-01 07:14:00,7,14,2,0,0,1,0
2025-01-01 07:15:00,7,15,2,0,0,0,0
2025-01-01 07:16:00,7,16,2,0,0,1,0
2025-01-01 07:17:00,7,17,2,0,0,0,0
2025-01-01 07:18:00,7,18,2,0,0,0,0
2025-01-01 07:19:00,7,19,2,0,0,1,0
2025-01-01 07:20:00,7,20,2,0,0,1,0
2025-01-01 07:21:00,7,21,2,0,0,0,0
2025-01-01 07:22:00,7,22,2,0,0,0,0
2025-01-01 07:23:00,7,23,2,0,0,0,0
2025-01-01 07:24:00,7,24,2,0,0,0,0
2025-01-01 07:25:00,7,25,2,0,0,0,0
2025-01-01 07:26:00,7,26,2,0,0,0,0
2025-01-01 07:27:00,7,27,2,0,0,0,0
2025-01-01 07:28:00,7,28,2,0,0,0,0
2025-01-01 07:29:00,7,29,2,0,0,1,0
2025-01-01 07:30:00,7,30,2,0,0,0,0
2025-01-01 07:31:00,7,31,2,0,0,0,0
2025-01-01 07:32:00,7,32,2,0,0,0,0
2025-01-01 07:33:00,7,33,2,0,0,0,0
2025-01-01 07:34:00,7,34,2,0,0,1,0
2025-01-01 07:35:00,7,35,2,0,0,0,0
2025-01-01 07:36:00,7,36,2,0,0,1,0
2025-01-01 07:37:00,7,37,2,0,0,0,0
2025-01-01 07:38:00,7,38,2,0,0,1,0
2025-01-01 07:39:00,7,39,2,0,0,1,0
2025-01-01 07:40:00,7,40,2,0,0,1,0
2025-01-01 07:41:00,7,41,2,0,0,0,0
2025-01-01 07:42:00,7,42,2,0,0,0,0
2025-01-01 07:43:00,7,43,2,0,0,0,0
2025-01-01 07:44:00,7,44,2,0,0,0,0
2025-01-01 07:45:00,7,45,2,0,0,0,0
2025-01-01 07:46:00,7,46,2,0,0,1,0
2025-01-01 07:47:00,7,47,2,0,0,0,0
2025-01-01 07:48:00,7,48,2,0,0,1,0
2025-01-01 07:49:00,7,49,2,0,0,0,0
2025-01-01 07:50:00,7,50,2,0,0,1,0
2025-01-01 07:51:00,7,51,2,0,0,0,0
2025-01-01 07:52:00,7,52,2,0,0,1,0
2025-01-01 07:53:00,7,53,2,0,0,0,0
2025-01-01 07:54:00,7,54,2,0,0,0,0
2025-01-01 07:55:00,7,55,2,0,0,0,0
2025-01-01 07:56:00,7,56,2,0,0,1,0
2025-01-01 07:57:00,7,57,2,0,0,0,0
2025-01-01 07:58:00,7,58,2,0,0,0,0
2025-01-01 07:59:00,7,59,2,0,0,0,0
2025-01-01 08:00:00,8,0,2,0,0,0,0
2025-01-01 08:01:00,8,1,2,0,0,0,0
2025-01-01 08:02:00,8,2,2,0,0,0,0
2025-01-01 08:03:00,8,3,2,0,0,0,0
2025-01-01 08:04:00,8,4,2,0,0,0,0
2025-01-01 08:05:00,8,5,2,0,0,0,0
2025-01-01 08:06:00,8,6,2,0,0,1,0
2025-01-01 08:07:00,8,7,2,0,0,0,0
2025-01-01 08:08:00,8,8,2,0,0,0,0
2025-01-01 08:09:00,8,9,2,0,0,0,0
2025-01-01 08:10:00,8,10,2,0,0,0,0
2025-01-01 08:11:00,8,11,2,0,0,0,0
2025-01-01 08:12:00,8,12,2,0,0,0,0
2025-01-01 08:13:00,8,13,2,0,0,0,0
2025-01-01 08:14:00,8,14,2,0,0,0,0
2025-01-01 08:15:00,8,15,2,0,0,0,0
2025-01-01 08:16:00,8,16,2,0,0,0,0
2025-01-01 08:17:00,8,17,2,0,0,0,0
2025-01-01 08:18:00,8,18,2,0,0,0,0
2025-01-01 08:19:00,8,19,2,0,0,0,0
2025-01-01 08:20:00,8,20,2,0,0,0,0
2025-01-01 08:21:00,8,21,2,0,0,0,0
2025-01-01 08:22:00,8,22,2,0,0,0,0
2025-01-01 08:23:00,8,23,2,0,0,0,0
2025-01-01 08:24:00,8,24,2,0,0,0,0
2025-01-01 08:25:00,8,25,2,0,0,0,0
2025-01-01 08:26:00,8,26,2,0,0,0,0
2025-01-01 08:27:00,8,27,2,0,0,0,0
2025-01-01 08:28:00,8,28,2,0,0,0,0
2025-01-01 08:29:00,8,29,2,0,0,0,0
2025-01-01 08:30:00,8,30,2,0,0,0,0
2025-01-01 08:31:00,8,31,2,0,0,0,0
2025-01-01 08:32:00,8,32,2,0,0,0,0
2025-01-01 08:33:00,8,33,2,0,0,0,0
2025-01-01 08:34:00,8,34,2,0,0,1,0
