timestamp,hour,minute,second,weekday,is_weekend,FSR_bed_raw,sim_label
2025-01-01 00:03:40,0,3,40,2,0,520.4295601926515,0
2025-01-01 00:03:45,0,3,45,2,0,535.6031158321058,0
2025-01-01 00:03:50,0,3,50,2,0,540.7872245808043,0
2025-01-01 00:03:55,0,3,55,2,0,571.1424445243783,0
2025-01-01 00:04:00,0,4,0,2,0,556.8723657913692,0
2025-01-01 00:04:05,0,4,5,2,0,514.7391968927453,0
2025-01-01 00:04:10,0,4,10,2,0,556.481679387896,0
2025-01-01 00:04:15,0,4,15,2,0,542.2983543916737,0
2025-01-01 00:04:20,0,4,20,2,0,536.4615599938809,0
2025-01-01 00:04:25,0,4,25,2,0,562.2335257768174,0
2025-01-01 00:04:30,0,4,30,2,0,570.619990449919,0
2025-01-01 00:04:35,0,4,35,2,0,568.625602382324,0
2025-01-01 00:04:40,0,4,40,2,0,533.2156495355472,0
2025-01-01 00:04:45,0,4,45,2,0,543.8157524829757,0
2025-01-01 00:04:50,0,4,50,2,0,556.6252686280712,0
2025-01-01 00:04:55,0,4,55,2,0,569.5109025424472,0
2025-01-01 00:05:00,0,5,0,2,0,540.4165152430942,0
2025-01-01 00:05:05,0,5,5,2,0,546.2868204667236,0
2025-01-01 00:05:10,0,5,10,2,0,527.8733005198794,0
2025-01-01 00:05:15,0,5,15,2,0,526.0758675183865,0
2025-01-01 00:05:20,0,5,20,2,0,566.2505164478839,0
2025-01-01 00:05:25,0,5,25,2,0,577.1248005714165,0
2025-01-01 00:05:30,0,5,30,2,0,548.5597975683934,0
2025-01-01 00:05:35,0,5,35,2,0,570.0706579578405,0
2025-01-01 00:05:40,0,5,40,2,0,557.2327205009527,0
2025-01-01 00:05:45,0,5,45,2,0,537.0976049078976,0
2025-01-01 00:05:50,0,5,50,2,0,557.2279121101683,0
2025-01-01 00:05:55,0,5,55,2,0,580.7607313293194,0
2025-01-01 00:06:00,0,6,0,2,0,549.283479217801,0
2025-01-01 00:06:05,0,6,5,2,0,581.2928731162801,0
2025-01-01 00:06:10,0,6,10,2,0,497.6050979182051,0
2025-01-01 00:06:15,0,6,15,2,0,566.4380500875045,0
2025-01-01 00:06:20,0,6,20,2,0,551.7409413647634,0
2025-01-01 00:06:25,0,6,25,2,0,544.0198529906827,0
2025-01-01 00:06:30,0,6,30,2,0,551.83521553071,0
2025-01-01 00:06:35,0,6,35,2,0,510.2486217079821,0
2025-01-01 00:06:40,0,6,40,2,0,545.6065622432498,0
2025-01-01 00:06:45,0,6,45,2,0,557.142251430235,0
2025-01-01 00:06:50,0,6,50,2,0,579.5578808948303,0
2025-01-01 00:06:55,0,6,55,2,0,539.634595634527,0
2025-01-01 00:07:00,0,7,0,2,0,533.8301279421363,0
2025-01-01 00:07:05,0,7,5,2,0,539.9648591283093,0
2025-01-01 00:07:10,0,7,10,2,0,568.3080423540415,0
2025-01-01 00:07:15,0,7,15,2,0,556.5750221931937,0
2025-01-01 00:07:20,0,7,20,2,0,539.4047959246592,0
2025-01-01 00:07:25,0,7,25,2,0,560.2653486622671,0
2025-01-01 00:07:30,0,7,30,2,0,551.9415509869608,0
2025-01-01 00:07:35,0,7,35,2,0,569.3728998106578,0
2025-01-01 00:07:40,0,7,40,2,0,535.958938122453,0
2025-01-01 00:07:45,0,7,45,2,0,543.4467570680447,0
2025-01-01 00:07:50,0,7,50,2,0,542.1578369373568,0
2025-01-01 00:07:55,0,7,55,2,0,520.7297010373576,0
2025-01-01 00:08:00,0,8,0,2,0,555.9224055412915,0
2025-01-01 00:08:05,0,8,5,2,0,555.2211054435978,0
2025-01-01 00:08:10,0,8,10,2,0,550.1022691328492,0
2025-01-01 00:08:15,0,8,15,2,0,545.3082573324971,0
2025-01-01 00:08:20,0,8,20,2,0,521.6925851589917,0
2025-01-01 00:08:25,0,8,25,2,0,541.5870935446928,0
2025-01-01 00:08:30,0,8,30,2,0,543.1457096694646,0
2025-01-01 00:08:35,0,8,35,2,0,533.9544546155677,0
2025-01-01 00:08:40,0,8,40,2,0,546.7742857666798,0
2025-01-01 00:08:45,0,8,45,2,0,558.0810171362907,0
2025-01-01 00:08:50,0,8,50,2,0,587.7237180242106,0
2025-01-01 00:08:55,0,8,55,2,0,553.4915562566367,0
2025-01-01 00:09:00,0,9,0,2,0,555.1510078144553,0
2025-01-01 00:09:05,0,9,5,2,0,548.5110816846767,0
2025-01-01 00:09:10,0,9,10,2,0,511.6245756940192,0
2025-01-01 00:09:15,0,9,15,2,0,549.4697224910157,0
2025-01-01 00:09:20,0,9,20,2,0,551.2046041988206,0
2025-01-01 00:09:25,0,9,25,2,0,599.2648422497057,0
2025-01-01 00:09:30,0,9,30,2,0,546.1527807043775,0
2025-01-01 00:09:35,0,9,35,2,0,556.0309468466722,0
2025-01-01 00:09:40,0,9,40,2,0,549.3057646058951,0
2025-01-01 00:09:45,0,9,45,2,0,526.6264392476094,0
2025-01-01 00:09:50,0,9,50,2,0,572.8564562903005,0
2025-01-01 00:09:55,0,9,55,2,0,565.0386606537355,0
2025-01-01 00:10:00,0,10,0,2,0,565.8206389408609,0
2025-01-01 00:10:05,0,10,5,2,0,531.8122509041052,0
2025-01-01 00:10:10,0,10,10,2,0,578.055886218722,0
2025-01-01 00:10:15,0,10,15,2,0,521.9629787441544,0
2025-01-01 00:10:20,0,10,20,2,0,561.7371418760054,0
2025-01-01 00:10:25,0,10,25,2,0,593.8091125161995,0
2025-01-01 00:10:30,0,10,30,2,0,530.1892734973862,0
2025-01-01 00:10:35,0,10,35,2,0,538.6740454079445,0
2025-01-01 00:10:40,0,10,40,2,0,551.9930273017528,0
2025-01-01 00:10:45,0,10,45,2,0,539.930486917676,0
2025-01-01 00:10:50,0,10,50,2,0,518.9867313786774,0
2025-01-01 00:10:55,0,10,55,2,0,551.3712594961205,0
2025-01-01 00:11:00,0,11,0,2,0,528.7539257254779,0
2025-01-01 00:11:05,0,11,5,2,0,559.4718486127036,0
2025-01-01 00:11:10,0,11,10,2,0,531.6115153153239,0
2025-01-01 00:11:15,0,11,15,2,0,580.9986881003508,0
2025-01-01 00:11:20,0,11,20,2,0,534.3349341532753,0
2025-01-01 00:11:25,0,11,25,2,0,543.5587696758865,0
2025-01-01 00:11:30,0,11,30,2,0,566.2703443473933,0
2025-01-01 00:11:35,0,11,35,2,0,525.3827136713209,0
2025-01-01 00:11:40,0,11,40,2,0,554.5491986920825,0
2025-01-01 00:11:45,0,11,45,2,0,576.1428550856485,0
2025-01-01 00:11:50,0,11,50,2,0,517.8503353087755,0
2025-01-01 00:11:55,0,11,55,2,0,553.6926771706461,0
2025-01-01 00:12:00,0,12,0,2,0,555.1976558849685,0
2025-01-01 00:12:05,0,12,5,2,0,565.6364574355462,0
2025-01-01 00:12:10,0,12,10,2,0,525.2609857824384,0
2025-01-01 00:12:15,0,12,15,2,0,523.5908677383145,0
2025-01-01 00:12:20,0,12,20,2,0,560.4388313123379,0
2025-01-01 00:12:25,0,12,25,2,0,555.9396934646637,0
2025-01-01 00:12:30,0,12,30,2,0,555.0098570069175,0
2025-01-01 00:12:35,0,12,35,2,0,556.9289641899395,0
2025-01-01 00:12:40,0,12,40,2,0,536.3995055684302,0
2025-01-01 00:12:45,0,12,45,2,0,554.64507394322,0
2025-01-01 00:12:50,0,12,50,2,0,555.8614494659736,0
2025-01-01 00:12:55,0,12,55,2,0,535.7129716394727,0
2025-01-01 00:13:00,0,13,0,2,0,587.3154902228952,0
2025-01-01 00:13:05,0,13,5,2,0,559.4766584182357,0
2025-01-01 00:13:10,0,13,10,2,0,526.173930055947,0
2025-01-01 00:13:15,0,13,15,2,0,563.1310721726766,0
2025-01-01 00:13:20,0,13,20,2,0,530.5063665954535,0
2025-01-01 00:13:25,0,13,25,2,0,565.7416920748491,0
2025-01-01 00:13:30,0,13,30,2,0,573.171911580148,0
2025-01-01 00:13:35,0,13,35,2,0,533.5863536329658,0
2025-01-01 00:13:40,0,13,40,2,0,569.2675225848865,0
2025-01-01 00:13:45,0,13,45,2,0,558.25561853873,0
2025-01-01 00:13:50,0,13,50,2,0,566.4412031998897,0
2025-01-01 00:13:55,0,13,55,2,0,587.935859653079,0
2025-01-01 00:14:00,0,14,0,2,0,545.0922376799426,0
2025-01-01 00:14:05,0,14,5,2,0,534.9252767128502,0
2025-01-01 00:14:10,0,14,10,2,0,532.2097114074895,0
2025-01-01 00:14:15,0,14,15,2,0,533.6837943006913,0
2025-01-01 00:14:20,0,14,20,2,0,548.4579658117179,0
2025-01-01 00:14:25,0,14,25,2,0,556.8230394963329,0
2025-01-01 00:14:30,0,14,30,2,0,555.5338159866004,0
2025-01-01 00:14:35,0,14,35,2,0,566.5436649807205,0
2025-01-01 00:14:40,0,14,40,2,0,550.2600378375581,0
2025-01-01 00:14:45,0,14,45,2,0,579.0706815431463,0
2025-01-01 00:14:50,0,14,50,2,0,544.7068633352409,0
2025-01-01 00:14:55,0,14,55,2,0,600.0,0
2025-01-01 00:15:00,0,15,0,2,0,562.5133469553001,0
2025-01-01 00:15:05,0,15,5,2,0,532.8568488716744,0
2025-01-01 00:15:10,0,15,10,2,0,528.5821500387777,0
2025-01-01 00:15:15,0,15,15,2,0,559.6494483048637,0
2025-01-01 00:15:20,0,15,20,2,0,545.5307442934829,0
2025-01-01 00:15:25,0,15,25,2,0,564.2800098818418,0
2025-01-01 00:15:30,0,15,30,2,0,559.4647524914709,0
2025-01-01 00:15:35,0,15,35,2,0,548.5434217468626,0
2025-01-01 00:15:40,0,15,40,2,0,533.0641256386319,0
2025-01-01 00:15:45,0,15,45,2,0,519.7030555062827,0
2025-01-01 00:15:50,0,15,50,2,0,541.0697009586596,0
2025-01-01 00:15:55,0,15,55,2,0,567.1279758864695,0
2025-01-01 00:16:00,0,16,0,2,0,554.281874882604,0
2025-01-01 00:16:05,0,16,5,2,0,525.0852244257602,0
2025-01-01 00:16:10,0,16,10,2,0,553.4636185170236,0
2025-01-01 00:16:15,0,16,15,2,0,557.7063475945768,0
2025-01-01 00:16:20,0,16,20,2,0,532.3228512759773,0
2025-01-01 00:16:25,0,16,25,2,0,553.0745021189106,0
2025-01-01 00:16:30,0,16,30,2,0,551.16417436892,0
2025-01-01 00:16:35,0,16,35,2,0,527.1405940433875,0
2025-01-01 00:16:40,0,16,40,2,0,557.1557472069657,0
2025-01-01 00:16:45,0,16,45,2,0,561.2156905273647,0
2025-01-01 00:16:50,0,16,50,2,0,571.6610248635055,0
2025-01-01 00:16:55,0,16,55,2,0,571.0760410406981,0
2025-01-01 00:17:00,0,17,0,2,0,522.4466126408581,0
2025-01-01 00:17:05,0,17,5,2,0,531.2434992016975,0
2025-01-01 00:17:10,0,17,10,2,0,560.3007053441731,0
2025-01-01 00:17:15,0,17,15,2,0,560.2757190182442,0
2025-01-01 00:17:20,0,17,20,2,0,560.300953726121,0
2025-01-01 00:17:25,0,17,25,2,0,600.0,0
2025-01-01 00:17:30,0,17,30,2,0,561.4178102138634,0
2025-01-01 00:17:35,0,17,35,2,0,572.711312803612,0
2025-01-01 00:17:40,0,17,40,2,0,569.0800352698641,0
2025-01-01 00:17:45,0,17,45,2,0,563.0278250261159,0
2025-01-01 00:17:50,0,17,50,2,0,543.694615107193,0
2025-01-01 00:17:55,0,17,55,2,0,565.1793844098654,0
2025-01-01 00:18:00,0,18,0,2,0,534.5434957092485,0
2025-01-01 00:18:05,0,18,5,2,0,545.2636278651999,0
2025-01-01 00:18:10,0,18,10,2,0,540.2927290434179,0
2025-01-01 00:18:15,0,18,15,2,0,551.6374827877264,0
2025-01-01 00:18:20,0,18,20,2,0,596.2931713334701,0
2025-01-01 00:18:25,0,18,25,2,0,512.654696148165,0
2025-01-01 00:18:30,0,18,30,2,0,563.7252038074903,0
2025-01-01 00:18:35,0,18,35,2,0,517.745682576207,0
2025-01-01 00:18:40,0,18,40,2,0,540.5613626842113,0
2025-01-01 00:18:45,0,18,45,2,0,571.7790119393474,0
2025-01-01 00:18:50,0,18,50,2,0,551.2856003819093,0
2025-01-01 00:18:55,0,18,55,2,0,528.4451044414138,0
2025-01-01 00:19:00,0,19,0,2,0,535.6939258148007,0
2025-01-01 00:19:05,0,19,5,2,0,563.5919549786935,0
2025-01-01 00:19:10,0,19,10,2,0,535.3926673656573,0
2025-01-01 00:19:15,0,19,15,2,0,554.3291717916395,0
2025-01-01 00:19:20,0,19,20,2,0,550.9114367980762,0
2025-01-01 00:19:25,0,19,25,2,0,536.9679930478836,0
2025-01-01 00:19:30,0,19,30,2,0,592.8788817865066,0
2025-01-01 00:19:35,0,19,35,2,0,562.6783804463603,0
2025-01-01 00:19:40,0,19,40,2,0,509.49714826684783,0
2025-01-01 00:19:45,0,19,45,2,0,553.7290862953886,0
2025-01-01 00:19:50,0,19,50,2,0,536.7642707046323,0
2025-01-01 00:19:55,0,19,55,2,0,567.0486666959245,0
2025-01-01 00:20:00,0,20,0,2,0,534.149585231346,0
2025-01-01 00:20:05,0,20,5,2,0,547.7052711706621,0
2025-01-01 00:20:10,0,20,10,2,0,560.0997455796091,0
2025-01-01 00:20:15,0,20,15,2,0,567.3151038834025,0
2025-01-01 00:20:20,0,20,20,2,0,525.9940718588845,0
2025-01-01 00:20:25,0,20,25,2,0,543.3099752831811,0
2025-01-01 00:20:30,0,20,30,2,0,540.5010937767809,0
2025-01-01 00:20:35,0,20,35,2,0,536.9334153485257,0
2025-01-01 00:20:40,0,20,40,2,0,585.309084805622,0
2025-01-01 00:20:45,0,20,45,2,0,558.0996342192191,0
2025-01-01 00:20:50,0,20,50,2,0,524.7823209132991,0
2025-01-01 00:20:55,0,20,55,2,0,568.3572389410955,0
2025-01-01 00:21:00,0,21,0,2,0,592.4431239402527,0
2025-01-01 00:21:05,0,21,5,2,0,570.6493052110229,0
2025-01-01 00:21:10,0,21,10,2,0,519.6126006809197,0
2025-01-01 00:21:15,0,21,15,2,0,540.315318542675,0
2025-01-01 00:21:20,0,21,20,2,0,575.3382229837324,0
2025-01-01 00:21:25,0,21,25,2,0,535.8466106876244,0
2025-01-01 00:21:30,0,21,30,2,0,558.8763885629246,0
2025-01-01 00:21:35,0,21,35,2,0,565.4926810685868,0
2025-01-01 00:21:40,0,21,40,2,0,531.4613905684383,0
2025-01-01 00:21:45,0,21,45,2,0,548.809492878764,0
2025-01-01 00:21:50,0,21,50,2,0,485.17465319861856,0
2025-01-01 00:21:55,0,21,55,2,0,529.5122471733142,0
2025-01-01 00:22:00,0,22,0,2,0,544.9486369721368,0
2025-01-01 00:22:05,0,22,5,2,0,525.044336360703,0
2025-01-01 00:22:10,0,22,10,2,0,582.6482260786327,0
2025-01-01 00:22:15,0,22,15,2,0,521.3971724407874,0
2025-01-01 00:22:20,0,22,20,2,0,541.1991102660603,0
2025-01-01 00:22:25,0,22,25,2,0,552.6148115457219,0
2025-01-01 00:22:30,0,22,30,2,0,578.8254657813224,0
2025-01-01 00:22:35,0,22,35,2,0,521.2827569764112,0
2025-01-01 00:22:40,0,22,40,2,0,573.2632750430992,0
2025-01-01 00:22:45,0,22,45,2,0,550.2046612203917,0
2025-01-01 00:22:50,0,22,50,2,0,530.369826979041,0
2025-01-01 00:22:55,0,22,55,2,0,559.2420694852655,0
2025-01-01 00:23:00,0,23,0,2,0,553.9811939114694,0
2025-01-01 00:23:05,0,23,5,2,0,537.9956624568241,0
2025-01-01 00:23:10,0,23,10,2,0,551.3960416998004,0
2025-01-01 00:23:15,0,23,15,2,0,542.2937280627648,0
2025-01-01 00:23:20,0,23,20,2,0,552.270346905025,0
2025-01-01 00:23:25,0,23,25,2,0,563.2426134904209,0
2025-01-01 00:23:30,0,23,30,2,0,581.7203363229071,0
2025-01-01 00:23:35,0,23,35,2,0,525.243690023463,0
2025-01-01 00:23:40,0,23,40,2,0,592.6606674931253,0
2025-01-01 00:23:45,0,23,45,2,0,510.95824400954996,0
2025-01-01 00:23:50,0,23,50,2,0,546.9642980992884,0
2025-01-01 00:23:55,0,23,55,2,0,561.7663441296916,0
2025-01-01 00:24:00,0,24,0,2,0,555.6198373547006,0
2025-01-01 00:24:05,0,24,5,2,0,537.5460096035881,0
2025-01-01 00:24:10,0,24,10,2,0,545.8375549928545,0
2025-01-01 00:24:15,0,24,15,2,0,540.1399813068233,0
2025-01-01 00:24:20,0,24,20,2,0,538.2127048611158,0
2025-01-01 00:24:25,0,24,25,2,0,566.9920419404204,0
2025-01-01 00:24:30,0,24,30,2,0,557.140309719301,0
2025-01-01 00:24:35,0,24,35,2,0,536.1418080947869,0
2025-01-01 00:24:40,0,24,40,2,0,567.991997508665,0
2025-01-01 00:24:45,0,24,45,2,0,556.1459904175322,0
2025-01-01 00:24:50,0,24,50,2,0,566.2572423767792,0
2025-01-01 00:24:55,0,24,55,2,0,562.5925768384723,0
2025-01-01 00:25:00,0,25,0,2,0,533.4200997815585,0
2025-01-01 00:25:05,0,25,5,2,0,538.7963791960606,0
2025-01-01 00:25:10,0,25,10,2,0,564.9458721024653,0
2025-01-01 00:25:15,0,25,15,2,0,562.2074053086693,0
2025-01-01 00:25:20,0,25,20,2,0,549.5819681207171,0
2025-01-01 00:25:25,0,25,25,2,0,552.3465476661756,0
2025-01-01 00:25:30,0,25,30,2,0,575.5532979157686,0
2025-01-01 00:25:35,0,25,35,2,0,538.1685722232834,0
2025-01-01 00:25:40,0,25,40,2,0,560.9419476234008,0
2025-01-01 00:25:45,0,25,45,2,0,545.9561469513221,0
2025-01-01 00:25:50,0,25,50,2,0,545.6463759354556,0
2025-01-01 00:25:55,0,25,55,2,0,571.9755370397438,0
2025-01-01 00:26:00,0,26,0,2,0,566.5083269797606,0
2025-01-01 00:26:05,0,26,5,2,0,566.2701927200128,0
2025-01-01 00:26:10,0,26,10,2,0,576.1095761430865,0
2025-01-01 00:26:15,0,26,15,2,0,550.4200768326551,0
2025-01-01 00:26:20,0,26,20,2,0,563.6390594258993,0
2025-01-01 00:26:25,0,26,25,2,0,543.7946648681309,0
2025-01-01 00:26:30,0,26,30,2,0,556.4833270497688,0
2025-01-01 00:26:35,0,26,35,2,0,547.3971389126463,0
2025-01-01 00:26:40,0,26,40,2,0,551.9399192998544,0
2025-01-01 00:26:45,0,26,45,2,0,561.9031405087383,0
2025-01-01 00:26:50,0,26,50,2,0,533.6355863353306,0
2025-01-01 00:26:55,0,26,55,2,0,591.8477455137092,0
2025-01-01 00:27:00,0,27,0,2,0,529.8796523700059,0
2025-01-01 00:27:05,0,27,5,2,0,525.7162277442453,0
2025-01-01 00:27:10,0,27,10,2,0,573.1622174700013,0
2025-01-01 00:27:15,0,27,15,2,0,565.8332538792587,0
2025-01-01 00:27:20,0,27,20,2,0,562.4823963410431,0
2025-01-01 00:27:25,0,27,25,2,0,562.5669101852856,0
2025-01-01 00:27:30,0,27,30,2,0,549.7550645430617,0
2025-01-01 00:27:35,0,27,35,2,0,532.0549125702834,0
2025-01-01 00:27:40,0,27,40,2,0,551.5160911638745,0
2025-01-01 00:27:45,0,27,45,2,0,536.4567657697578,0
2025-01-01 00:27:50,0,27,50,2,0,569.502394668355,0
2025-01-01 00:27:55,0,27,55,2,0,547.0588523699572,0
2025-01-01 00:28:00,0,28,0,2,0,533.4900560641497,0
2025-01-01 00:28:05,0,28,5,2,0,543.5722831669401,0
2025-01-01 00:28:10,0,28,10,2,0,558.2586290855124,0
2025-01-01 00:28:15,0,28,15,2,0,538.7255089439205,0
2025-01-01 00:28:20,0,28,20,2,0,533.5555920886713,0
2025-01-01 00:28:25,0,28,25,2,0,554.8737442298383,0
2025-01-01 00:28:30,0,28,30,2,0,554.8993314221744,0
2025-01-01 00:28:35,0,28,35,2,0,539.8611364925774,0
2025-01-01 00:28:40,0,28,40,2,0,540.5792338876336,0
2025-01-01 00:28:45,0,28,45,2,0,554.6409987471527,0
2025-01-01 00:28:50,0,28,50,2,0,521.0383131700535,0
2025-01-01 00:28:55,0,28,55,2,0,521.8507245124689,0
2025-01-01 00:29:00,0,29,0,2,0,535.6311155749513,0
2025-01-01 00:29:05,0,29,5,2,0,545.7310569657631,0
2025-01-01 00:29:10,0,29,10,2,0,556.2181513119601,0
2025-01-01 00:29:15,0,29,15,2,0,579.507124338991,0
2025-01-01 00:29:20,0,29,20,2,0,567.1531924640403,0
2025-01-01 00:29:25,0,29,25,2,0,546.8012294007315,0
2025-01-01 00:29:30,0,29,30,2,0,549.6196758419462,0
2025-01-01 00:29:35,0,29,35,2,0,529.9494127072438,0
2025-01-01 00:29:40,0,29,40,2,0,549.6297372801522,0
2025-01-01 00:29:45,0,29,45,2,0,544.2268272215972,0
2025-01-01 00:29:50,0,29,50,2,0,556.4543712067618,0
2025-01-01 00:29:55,0,29,55,2,0,533.4553811289535,0
2025-01-01 00:30:00,0,30,0,2,0,560.3869302848234,0
2025-01-01 00:30:05,0,30,5,2,0,580.6547782600516,0
2025-01-01 00:30:10,0,30,10,2,0,547.8247970308629,0
2025-01-01 00:30:15,0,30,15,2,0,558.0342344419788,0
2025-01-01 00:30:20,0,30,20,2,0,563.8028798342223,0
2025-01-01 00:30:25,0,30,25,2,0,541.9755905622833,0
2025-01-01 00:30:30,0,30,30,2,0,554.4818496362084,0
2025-01-01 00:30:35,0,30,35,2,0,550.2518480156359,0
2025-01-01 00:30:40,0,30,40,2,0,551.9535219709767,0
2025-01-01 00:30:45,0,30,45,2,0,534.5398043228906,0
2025-01-01 00:30:50,0,30,50,2,0,550.4902034851789,0
2025-01-01 00:30:55,0,30,55,2,0,559.959965824909,0
2025-01-01 00:31:00,0,31,0,2,0,579.0228721559008,0
2025-01-01 00:31:05,0,31,5,2,0,569.1854165217042,0
2025-01-01 00:31:10,0,31,10,2,0,593.0636491502312,0
2025-01-01 00:31:15,0,31,15,2,0,534.653048742239,0
2025-01-01 00:31:20,0,31,20,2,0,567.4464127344136,0
2025-01-01 00:31:25,0,31,25,2,0,553.6668401147671,0
2025-01-01 00:31:30,0,31,30,2,0,593.7960586643535,0
2025-01-01 00:31:35,0,31,35,2,0,533.834034292897,0
2025-01-01 00:31:40,0,31,40,2,0,533.2055631563845,0
2025-01-01 00:31:45,0,31,45,2,0,538.0121470911196,0
2025-01-01 00:31:50,0,31,50,2,0,507.52208551380386,0
2025-01-01 00:31:55,0,31,55,2,0,539.4848995663848,0
2025-01-01 00:32:00,0,32,0,2,0,534.8173467689261,0
2025-01-01 00:32:05,0,32,5,2,0,553.0078757295241,0
2025-01-01 00:32:10,0,32,10,2,0,556.8351195155432,0
2025-01-01 00:32:15,0,32,15,2,0,587.5234167843178,0
2025-01-01 00:32:20,0,32,20,2,0,569.008476763721,0
2025-01-01 00:32:25,0,32,25,2,0,538.4619268867519,0
2025-01-01 00:32:30,0,32,30,2,0,532.0317065730328,0
2025-01-01 00:32:35,0,32,35,2,0,559.8383834301301,0
2025-01-01 00:32:40,0,32,40,2,0,523.5953358595872,0
2025-01-01 00:32:45,0,32,45,2,0,586.6291753170871,0
2025-01-01 00:32:50,0,32,50,2,0,573.5888024144257,0
2025-01-01 00:32:55,0,32,55,2,0,540.6164869579059,0
2025-01-01 00:33:00,0,33,0,2,0,515.7373094181825,0
2025-01-01 00:33:05,0,33,5,2,0,577.0774474833082,0
2025-01-01 00:33:10,0,33,10,2,0,547.7092030949476,0
2025-01-01 00:33:15,0,33,15,2,0,574.7563262394692,0
2025-01-01 00:33:20,0,33,20,2,0,518.1114468241127,0
2025-01-01 00:33:25,0,33,25,2,0,538.0124995409245,0
2025-01-01 00:33:30,0,33,30,2,0,550.1048739943636,0
2025-01-01 00:33:35,0,33,35,2,0,550.9396118752949,0
2025-01-01 00:33:40,0,33,40,2,0,540.9986905704151,0
2025-01-01 00:33:45,0,33,45,2,0,562.45699864695,0
2025-01-01 00:33:50,0,33,50,2,0,528.6475914123481,0
2025-01-01 00:33:55,0,33,55,2,0,547.1524102995742,0
2025-01-01 00:34:00,0,34,0,2,0,552.405912634238,0
2025-01-01 00:34:05,0,34,5,2,0,560.288776681175,0
2025-01-01 00:34:10,0,34,10,2,0,564.2322975617778,0
2025-01-01 00:34:15,0,34,15,2,0,527.5071581632426,0
2025-01-01 00:34:20,0,34,20,2,0,519.3177165852876,0
2025-01-01 00:34:25,0,34,25,2,0,575.5535364379701,0
2025-01-01 00:34:30,0,34,30,2,0,556.6462802395919,0
2025-01-01 00:34:35,0,34,35,2,0,535.0302692688689,0
2025-01-01 00:34:40,0,34,40,2,0,581.0230395104504,0
2025-01-01 00:34:45,0,34,45,2,0,552.3134926858572,0
2025-01-01 00:34:50,0,34,50,2,0,573.5859436812765,0
2025-01-01 00:34:55,0,34,55,2,0,551.3503696282022,0
2025-01-01 00:35:00,0,35,0,2,0,591.2149584976397,0
2025-01-01 00:35:05,0,35,5,2,0,585.1068168488641,0
2025-01-01 00:35:10,0,35,10,2,0,545.0207170304185,0
